Time,FrameCount,T1
1600813093.009473,2558,1557.504852
1600813093.009473,2558,1557.504061
1600813093.009473,2558,1557.504061
1600813093.009473,2558,1557.504852
1600813093.010638,2559,1557.504061
1600813093.010638,2559,1557.504061
1600813093.010638,2559,1557.504852
1600813093.010638,2559,1557.504061
1600813093.010638,2559,1557.504852
1600813093.010638,2559,1557.504061
1600813093.010638,2559,1557.504852
1600813093.010638,2559,1557.504061
1600813093.010638,2559,1557.504852
1600813093.010638,2559,1557.504852
1600813093.010638,2559,1557.504852
1600813093.010714,2560,1557.503271
1600813093.010714,2560,1557.504852
1600813093.010714,2560,1557.504061
1600813093.010714,2560,1557.503271
1600813093.010714,2560,1557.504061
1600813093.010714,2560,1557.504061
1600813093.010714,2560,1557.504061
1600813093.010714,2560,1557.504061
1600813093.010714,2560,1557.504061
1600813093.010714,2560,1557.504061
1600813093.010714,2560,1557.503271
1600813093.010776,2561,1557.504061
1600813093.010776,2561,1557.503271
1600813093.010776,2561,1557.504061
1600813093.010776,2561,1557.503271
1600813093.010776,2561,1557.504061
1600813093.010776,2561,1557.504852
1600813093.010776,2561,1557.504061
1600813093.010776,2561,1557.504852
1600813093.010776,2561,1557.504061
1600813093.010776,2561,1557.504061
1600813093.010776,2561,1557.503271
1600813093.011944,2562,1557.504061
1600813093.011944,2562,1557.504061
1600813093.011944,2562,1557.504061
1600813093.011944,2562,1557.504061
1600813093.011944,2562,1557.504852
1600813093.011944,2562,1557.504852
1600813093.011944,2562,1557.504061
1600813093.011944,2562,1557.504061
1600813093.011944,2562,1557.504061
1600813093.011944,2562,1557.504061
1600813093.011944,2562,1557.504061
1600813093.012019,2563,1557.504061
1600813093.012019,2563,1557.504061
1600813093.012019,2563,1557.503271
1600813093.012019,2563,1557.504061
1600813093.012019,2563,1557.504061
1600813093.012019,2563,1557.504061
1600813093.012019,2563,1557.504852
1600813093.012019,2563,1557.503271
1600813093.012019,2563,1557.504061
1600813093.012019,2563,1557.503271
1600813093.012019,2563,1557.504061
1600813093.012082,2564,1557.504061
1600813093.012082,2564,1557.504061
1600813093.012082,2564,1557.503271
1600813093.012082,2564,1557.504061
1600813093.012082,2564,1557.504061
1600813093.012082,2564,1557.504061
1600813093.012082,2564,1557.504852
1600813093.012082,2564,1557.503271
1600813093.012082,2564,1557.504061
1600813093.012082,2564,1557.504061
1600813093.012082,2564,1557.504061
1600813093.013339,2565,1557.504061
1600813093.013339,2565,1557.504852
1600813093.013339,2565,1557.504061
1600813093.013339,2565,1557.504061
1600813093.013339,2565,1557.504061
1600813093.013339,2565,1557.504061
1600813093.013339,2565,1557.504061
1600813093.013339,2565,1557.504061
1600813093.013339,2565,1557.504061
1600813093.013339,2565,1557.504061
1600813093.013339,2565,1557.504061
1600813093.013400,2566,1557.504852
1600813093.013400,2566,1557.504061
1600813093.013400,2566,1557.503271
1600813093.013400,2566,1557.504061
1600813093.013400,2566,1557.504061
1600813093.013400,2566,1557.504061
1600813093.013400,2566,1557.504061
1600813093.013400,2566,1557.504061
1600813093.013400,2566,1557.504061
1600813093.013400,2566,1557.504061
1600813093.013400,2566,1557.504061
1600813093.013472,2567,1557.504061
1600813093.013472,2567,1557.504061
1600813093.013472,2567,1557.504061
1600813093.013472,2567,1557.503271
1600813093.013472,2567,1557.504061
1600813093.013472,2567,1557.504061
1600813093.013472,2567,1557.503271
1600813093.013472,2567,1557.504061
1600813093.013472,2567,1557.504061
1600813093.013472,2567,1557.504061
1600813093.013472,2567,1557.504061
1600813093.014641,2568,1557.504061
1600813093.014641,2568,1557.504061
1600813093.014641,2568,1557.504061
1600813093.014641,2568,1557.504852
1600813093.014641,2568,1557.503271
1600813093.014641,2568,1557.504061
1600813093.014641,2568,1557.504061
1600813093.014641,2568,1557.504061
1600813093.014641,2568,1557.503271
1600813093.014641,2568,1557.504061
1600813093.014641,2568,1557.504061
1600813093.014702,2569,1557.504061
1600813093.014702,2569,1557.504061
1600813093.014702,2569,1557.504061
1600813093.014702,2569,1557.504061
1600813093.014702,2569,1557.504061
1600813093.014702,2569,1557.504061
1600813093.014702,2569,1557.504061
1600813093.014702,2569,1557.504061
1600813093.014702,2569,1557.504061
1600813093.014702,2569,1557.504061
1600813093.014702,2569,1557.503271
1600813093.014776,2570,1557.504061
1600813093.014776,2570,1557.504061
1600813093.014776,2570,1557.504061
1600813093.014776,2570,1557.504061
1600813093.014776,2570,1557.504061
1600813093.014776,2570,1557.504061
1600813093.014776,2570,1557.504852
1600813093.014776,2570,1557.504061
1600813093.014776,2570,1557.504061
1600813093.014776,2570,1557.504061
1600813093.014776,2570,1557.504061
1600813093.015950,2571,1557.504061
1600813093.015950,2571,1557.503271
1600813093.015950,2571,1557.504852
1600813093.015950,2571,1557.504061
1600813093.015950,2571,1557.504852
1600813093.015950,2571,1557.504061
1600813093.015950,2571,1557.504061
1600813093.015950,2571,1557.504061
1600813093.015950,2571,1557.504061
1600813093.015950,2571,1557.504061
1600813093.015950,2571,1557.504061
1600813093.016012,2572,1557.504061
1600813093.016012,2572,1557.504061
1600813093.016012,2572,1557.504061
1600813093.016012,2572,1557.504061
1600813093.016012,2572,1557.504061
1600813093.016012,2572,1557.503271
1600813093.016012,2572,1557.504061
1600813093.016012,2572,1557.504852
1600813093.016012,2572,1557.504852
1600813093.016012,2572,1557.504061
1600813093.016012,2572,1557.504061
1600813093.016083,2573,1557.504061
1600813093.016083,2573,1557.504061
1600813093.016083,2573,1557.503271
1600813093.016083,2573,1557.503271
1600813093.016083,2573,1557.504061
1600813093.016083,2573,1557.504061
1600813093.016083,2573,1557.504061
1600813093.016083,2573,1557.504852
1600813093.016083,2573,1557.504852
1600813093.016083,2573,1557.504061
1600813093.016083,2573,1557.504061
1600813093.017232,2574,1557.504061
1600813093.017232,2574,1557.504061
1600813093.017232,2574,1557.504061
1600813093.017232,2574,1557.504061
1600813093.017232,2574,1557.504061
1600813093.017232,2574,1557.503271
1600813093.017232,2574,1557.504852
1600813093.017232,2574,1557.504061
1600813093.017232,2574,1557.504852
1600813093.017232,2574,1557.503271
1600813093.017232,2574,1557.504061
1600813093.017239,2575,1557.504061
1600813093.017239,2575,1557.504061
1600813093.017239,2575,1557.504061
1600813093.017239,2575,1557.504061
1600813093.017239,2575,1557.504852
1600813093.017239,2575,1557.503271
1600813093.017239,2575,1557.504061
1600813093.017239,2575,1557.504852
1600813093.017239,2575,1557.504061
1600813093.017239,2575,1557.504061
1600813093.017239,2575,1557.504061
1600813093.017243,2576,1557.503271
1600813093.017243,2576,1557.504852
1600813093.017243,2576,1557.504061
1600813093.017243,2576,1557.504852
1600813093.017243,2576,1557.504061
1600813093.017243,2576,1557.504061
1600813093.017243,2576,1557.504061
1600813093.017243,2576,1557.504061
1600813093.017243,2576,1557.504061
1600813093.017243,2576,1557.504061
1600813093.017243,2576,1557.504852
1600813093.018508,2577,1557.504061
1600813093.018508,2577,1557.503271
1600813093.018508,2577,1557.504852
1600813093.018508,2577,1557.504061
1600813093.018508,2577,1557.503271
1600813093.018508,2577,1557.504061
1600813093.018508,2577,1557.504061
1600813093.018508,2577,1557.504061
1600813093.018508,2577,1557.504061
1600813093.018508,2577,1557.504061
1600813093.018508,2577,1557.504061
1600813093.018513,2578,1557.504852
1600813093.018513,2578,1557.503271
1600813093.018513,2578,1557.504061
1600813093.018513,2578,1557.504061
1600813093.018513,2578,1557.504061
1600813093.018513,2578,1557.504061
1600813093.018513,2578,1557.504061
1600813093.018513,2578,1557.503271
1600813093.018513,2578,1557.504852
1600813093.018513,2578,1557.504061
1600813093.018513,2578,1557.504852
1600813093.018517,2579,1557.504852
1600813093.018517,2579,1557.504061
1600813093.018517,2579,1557.504061
1600813093.018517,2579,1557.504061
1600813093.018517,2579,1557.504061
1600813093.018517,2579,1557.504852
1600813093.018517,2579,1557.504061
1600813093.018517,2579,1557.503271
1600813093.018517,2579,1557.504061
1600813093.018517,2579,1557.504061
1600813093.018517,2579,1557.504061
1600813093.019823,2580,1557.504061
1600813093.019823,2580,1557.504061
1600813093.019823,2580,1557.504852
1600813093.019823,2580,1557.504061
1600813093.019823,2580,1557.504061
1600813093.019823,2580,1557.504061
1600813093.019823,2580,1557.504061
1600813093.019823,2580,1557.504061
1600813093.019823,2580,1557.503271
1600813093.019823,2580,1557.504061
1600813093.019823,2580,1557.504061
1600813093.019829,2581,1557.504061
1600813093.019829,2581,1557.504061
1600813093.019829,2581,1557.504061
1600813093.019829,2581,1557.504852
1600813093.019829,2581,1557.504852
1600813093.019829,2581,1557.504852
1600813093.019829,2581,1557.504061
1600813093.019829,2581,1557.504852
1600813093.019829,2581,1557.504061
1600813093.019829,2581,1557.504061
1600813093.019829,2581,1557.504061
1600813093.019833,2582,1557.504852
1600813093.019833,2582,1557.504852
1600813093.019833,2582,1557.504061
1600813093.019833,2582,1557.504061
1600813093.019833,2582,1557.504852
1600813093.019833,2582,1557.504061
1600813093.019833,2582,1557.504061
1600813093.019833,2582,1557.504061
1600813093.019833,2582,1557.504061
1600813093.019833,2582,1557.504061
1600813093.019833,2582,1557.504852
1600813093.021135,2583,1557.504061
1600813093.021135,2583,1557.504061
1600813093.021135,2583,1557.504061
1600813093.021135,2583,1557.504852
1600813093.021135,2583,1557.504852
1600813093.021135,2583,1557.504061
1600813093.021135,2583,1557.504061
1600813093.021135,2583,1557.504061
1600813093.021135,2583,1557.504852
1600813093.021135,2583,1557.504852
1600813093.021135,2583,1557.504061
1600813093.021140,2584,1557.504852
1600813093.021140,2584,1557.504061
1600813093.021140,2584,1557.504061
1600813093.021140,2584,1557.504061
1600813093.021140,2584,1557.503271
1600813093.021140,2584,1557.503271
1600813093.021140,2584,1557.504061
1600813093.021140,2584,1557.504061
1600813093.021140,2584,1557.503271
1600813093.021140,2584,1557.504852
1600813093.021140,2584,1557.504061
1600813093.021145,2585,1557.503271
1600813093.021145,2585,1557.504852
1600813093.021145,2585,1557.504852
1600813093.021145,2585,1557.504852
1600813093.021145,2585,1557.504061
1600813093.021145,2585,1557.503271
1600813093.021145,2585,1557.503271
1600813093.021145,2585,1557.504061
1600813093.021145,2585,1557.504852
1600813093.021145,2585,1557.504061
1600813093.021145,2585,1557.504061
1600813093.022445,2586,1557.504061
1600813093.022445,2586,1557.504852
1600813093.022445,2586,1557.504061
1600813093.022445,2586,1557.504852
1600813093.022445,2586,1557.504061
1600813093.022445,2586,1557.503271
1600813093.022445,2586,1557.504061
1600813093.022445,2586,1557.504061
1600813093.022445,2586,1557.503271
1600813093.022445,2586,1557.504852
1600813093.022445,2586,1557.504852
1600813093.022451,2587,1557.504061
1600813093.022451,2587,1557.503271
1600813093.022451,2587,1557.504061
1600813093.022451,2587,1557.504852
1600813093.022451,2587,1557.503271
1600813093.022451,2587,1557.504061
1600813093.022451,2587,1557.504852
1600813093.022451,2587,1557.503271
1600813093.022451,2587,1557.504061
1600813093.022451,2587,1557.504061
1600813093.022451,2587,1557.504061
1600813093.022455,2588,1557.504061
1600813093.022455,2588,1557.504061
1600813093.022455,2588,1557.504061
1600813093.022455,2588,1557.504061
1600813093.022455,2588,1557.504852
1600813093.022455,2588,1557.504061
1600813093.022455,2588,1557.504852
1600813093.022455,2588,1557.504061
1600813093.022455,2588,1557.504061
1600813093.022455,2588,1557.504061
1600813093.022455,2588,1557.504061
1600813093.023752,2589,1557.504061
1600813093.023752,2589,1557.504061
1600813093.023752,2589,1557.504061
1600813093.023752,2589,1557.504061
1600813093.023752,2589,1557.504061
1600813093.023752,2589,1557.504061
1600813093.023752,2589,1557.504061
1600813093.023752,2589,1557.504061
1600813093.023752,2589,1557.504852
1600813093.023752,2589,1557.504061
1600813093.023752,2589,1557.504061
1600813093.023758,2590,1557.504061
1600813093.023758,2590,1557.504852
1600813093.023758,2590,1557.504061
1600813093.023758,2590,1557.504852
1600813093.023758,2590,1557.504061
1600813093.023758,2590,1557.504061
1600813093.023758,2590,1557.504061
1600813093.023758,2590,1557.504061
1600813093.023758,2590,1557.504061
1600813093.023758,2590,1557.504061
1600813093.023758,2590,1557.504061
1600813093.023762,2591,1557.504061
1600813093.023762,2591,1557.504061
1600813093.023762,2591,1557.504061
1600813093.023762,2591,1557.504061
1600813093.023762,2591,1557.504061
1600813093.023762,2591,1557.504852
1600813093.023762,2591,1557.504061
1600813093.023762,2591,1557.504061
1600813093.023762,2591,1557.504061
1600813093.023762,2591,1557.504061
1600813093.023762,2591,1557.504061
1600813093.025067,2592,1557.504061
1600813093.025067,2592,1557.504061
1600813093.025067,2592,1557.504061
1600813093.025067,2592,1557.504061
1600813093.025067,2592,1557.504061
1600813093.025067,2592,1557.504852
1600813093.025067,2592,1557.504061
1600813093.025067,2592,1557.504061
1600813093.025067,2592,1557.504061
1600813093.025067,2592,1557.504852
1600813093.025067,2592,1557.504061
1600813093.025073,2593,1557.504061
1600813093.025073,2593,1557.504061
1600813093.025073,2593,1557.504061
1600813093.025073,2593,1557.504061
1600813093.025073,2593,1557.504061
1600813093.025073,2593,1557.504061
1600813093.025073,2593,1557.504061
1600813093.025073,2593,1557.503271
1600813093.025073,2593,1557.504061
1600813093.025073,2593,1557.504061
1600813093.025073,2593,1557.504852
1600813093.025077,2594,1557.503271
1600813093.025077,2594,1557.504852
1600813093.025077,2594,1557.504061
1600813093.025077,2594,1557.504061
1600813093.025077,2594,1557.504061
1600813093.025077,2594,1557.504061
1600813093.025077,2594,1557.504061
1600813093.025077,2594,1557.504852
1600813093.025077,2594,1557.504061
1600813093.025077,2594,1557.504061
1600813093.025077,2594,1557.504061
1600813093.026382,2595,1557.504852
1600813093.026382,2595,1557.504852
1600813093.026382,2595,1557.504061
1600813093.026382,2595,1557.504061
1600813093.026382,2595,1557.503271
1600813093.026382,2595,1557.504061
1600813093.026382,2595,1557.504061
1600813093.026382,2595,1557.504061
1600813093.026382,2595,1557.504852
1600813093.026382,2595,1557.504061
1600813093.026382,2595,1557.504852
1600813093.026388,2596,1557.504061
1600813093.026388,2596,1557.504852
1600813093.026388,2596,1557.504061
1600813093.026388,2596,1557.504061
1600813093.026388,2596,1557.504061
1600813093.026388,2596,1557.504061
1600813093.026388,2596,1557.504061
1600813093.026388,2596,1557.504061
1600813093.026388,2596,1557.504061
1600813093.026388,2596,1557.504061
1600813093.026388,2596,1557.504061
1600813093.026392,2597,1557.504061
1600813093.026392,2597,1557.504061
1600813093.026392,2597,1557.504061
1600813093.026392,2597,1557.504852
1600813093.026392,2597,1557.504061
1600813093.026392,2597,1557.504061
1600813093.026392,2597,1557.504061
1600813093.026392,2597,1557.504852
1600813093.026392,2597,1557.504061
1600813093.026392,2597,1557.504061
1600813093.026392,2597,1557.504061
1600813093.027689,2598,1557.504061
1600813093.027689,2598,1557.504061
1600813093.027689,2598,1557.504061
1600813093.027689,2598,1557.504852
1600813093.027689,2598,1557.504061
1600813093.027689,2598,1557.504852
1600813093.027689,2598,1557.504061
1600813093.027689,2598,1557.504061
1600813093.027689,2598,1557.504852
1600813093.027689,2598,1557.504061
1600813093.027689,2598,1557.504061
1600813093.027694,2599,1557.504852
1600813093.027694,2599,1557.504061
1600813093.027694,2599,1557.504852
1600813093.027694,2599,1557.504852
1600813093.027694,2599,1557.503271
1600813093.027694,2599,1557.503271
1600813093.027694,2599,1557.504061
1600813093.027694,2599,1557.504061
1600813093.027694,2599,1557.504061
1600813093.027694,2599,1557.504061
1600813093.027694,2599,1557.504061
1600813093.027698,2600,1557.504852
1600813093.027698,2600,1557.504852
1600813093.027698,2600,1557.504061
1600813093.027698,2600,1557.504061
1600813093.027698,2600,1557.504061
1600813093.027698,2600,1557.504061
1600813093.027698,2600,1557.504061
1600813093.027698,2600,1557.504061
1600813093.027698,2600,1557.504061
1600813093.027698,2600,1557.504061
1600813093.027698,2600,1557.504061
1600813093.028996,2601,1557.504061
1600813093.028996,2601,1557.504061
1600813093.028996,2601,1557.504061
1600813093.028996,2601,1557.504061
1600813093.028996,2601,1557.504061
1600813093.028996,2601,1557.504852
1600813093.028996,2601,1557.504061
1600813093.028996,2601,1557.504061
1600813093.028996,2601,1557.504061
1600813093.028996,2601,1557.504852
1600813093.028996,2601,1557.503271
1600813093.029002,2602,1557.504061
1600813093.029002,2602,1557.504061
1600813093.029002,2602,1557.504061
1600813093.029002,2602,1557.504852
1600813093.029002,2602,1557.504852
1600813093.029002,2602,1557.504852
1600813093.029002,2602,1557.504061
1600813093.029002,2602,1557.504061
1600813093.029002,2602,1557.504061
1600813093.029002,2602,1557.504061
1600813093.029002,2602,1557.504852
1600813093.029005,2603,1557.504061
1600813093.029005,2603,1557.504061
1600813093.029005,2603,1557.504061
1600813093.029005,2603,1557.504061
1600813093.029005,2603,1557.504852
1600813093.029005,2603,1557.504061
1600813093.029005,2603,1557.504061
1600813093.029005,2603,1557.504061
1600813093.029005,2603,1557.504061
1600813093.029005,2603,1557.504061
1600813093.029005,2603,1557.504061
1600813093.030318,2604,1557.504061
1600813093.030318,2604,1557.504061
1600813093.030318,2604,1557.504061
1600813093.030318,2604,1557.504852
1600813093.030318,2604,1557.504852
1600813093.030318,2604,1557.504061
1600813093.030318,2604,1557.504061
1600813093.030318,2604,1557.504061
1600813093.030318,2604,1557.504061
1600813093.030318,2604,1557.504061
1600813093.030318,2604,1557.504061
1600813093.030323,2605,1557.504061
1600813093.030323,2605,1557.504061
1600813093.030323,2605,1557.504061
1600813093.030323,2605,1557.504061
1600813093.030323,2605,1557.504061
1600813093.030323,2605,1557.504852
1600813093.030323,2605,1557.504061
1600813093.030323,2605,1557.504061
1600813093.030323,2605,1557.504061
1600813093.030323,2605,1557.504061
1600813093.030323,2605,1557.504061
1600813093.030327,2606,1557.504061
1600813093.030327,2606,1557.504061
1600813093.030327,2606,1557.504852
1600813093.030327,2606,1557.504061
1600813093.030327,2606,1557.503271
1600813093.030327,2606,1557.504061
1600813093.030327,2606,1557.504061
1600813093.030327,2606,1557.504061
1600813093.030327,2606,1557.504061
1600813093.030327,2606,1557.503271
1600813093.030327,2606,1557.503271
1600813093.031622,2607,1557.504061
1600813093.031622,2607,1557.504852
1600813093.031622,2607,1557.504061
1600813093.031622,2607,1557.504852
1600813093.031622,2607,1557.504061
1600813093.031622,2607,1557.503271
1600813093.031622,2607,1557.504061
1600813093.031622,2607,1557.504061
1600813093.031622,2607,1557.503271
1600813093.031622,2607,1557.504852
1600813093.031622,2607,1557.504852
1600813093.031627,2608,1557.504061
1600813093.031627,2608,1557.504061
1600813093.031627,2608,1557.504061
1600813093.031627,2608,1557.504061
1600813093.031627,2608,1557.504061
1600813093.031627,2608,1557.504852
1600813093.031627,2608,1557.504852
1600813093.031627,2608,1557.504061
1600813093.031627,2608,1557.504852
1600813093.031627,2608,1557.504061
1600813093.031627,2608,1557.504061
1600813093.031631,2609,1557.504061
1600813093.031631,2609,1557.504852
1600813093.031631,2609,1557.504061
1600813093.031631,2609,1557.504852
1600813093.031631,2609,1557.504061
1600813093.031631,2609,1557.503271
1600813093.031631,2609,1557.504852
1600813093.031631,2609,1557.504852
1600813093.031631,2609,1557.504061
1600813093.031631,2609,1557.504061
1600813093.031631,2609,1557.504061
1600813093.032933,2610,1557.504061
1600813093.032933,2610,1557.504061
1600813093.032933,2610,1557.504061
1600813093.032933,2610,1557.504061
1600813093.032933,2610,1557.504852
1600813093.032933,2610,1557.504061
1600813093.032933,2610,1557.503271
1600813093.032933,2610,1557.504852
1600813093.032933,2610,1557.504061
1600813093.032933,2610,1557.503271
1600813093.032933,2610,1557.504061
1600813093.032938,2611,1557.504061
1600813093.032938,2611,1557.504061
1600813093.032938,2611,1557.504061
1600813093.032938,2611,1557.504852
1600813093.032938,2611,1557.504061
1600813093.032938,2611,1557.504852
1600813093.032938,2611,1557.504852
1600813093.032938,2611,1557.503271
1600813093.032938,2611,1557.503271
1600813093.032938,2611,1557.504061
1600813093.032938,2611,1557.504061
1600813093.032942,2612,1557.503271
1600813093.032942,2612,1557.504061
1600813093.032942,2612,1557.504061
1600813093.032942,2612,1557.504852
1600813093.032942,2612,1557.504852
1600813093.032942,2612,1557.504852
1600813093.032942,2612,1557.504061
1600813093.032942,2612,1557.504061
1600813093.032942,2612,1557.504852
1600813093.032942,2612,1557.504061
1600813093.032942,2612,1557.504852
1600813093.034250,2613,1557.504061
1600813093.034250,2613,1557.504061
1600813093.034250,2613,1557.504852
1600813093.034250,2613,1557.504061
1600813093.034250,2613,1557.504061
1600813093.034250,2613,1557.504061
1600813093.034250,2613,1557.504852
1600813093.034250,2613,1557.504061
1600813093.034250,2613,1557.504061
1600813093.034250,2613,1557.504852
1600813093.034250,2613,1557.504061
1600813093.034256,2614,1557.504061
1600813093.034256,2614,1557.504061
1600813093.034256,2614,1557.504061
1600813093.034256,2614,1557.504061
1600813093.034256,2614,1557.504852
1600813093.034256,2614,1557.504061
1600813093.034256,2614,1557.504061
1600813093.034256,2614,1557.504061
1600813093.034256,2614,1557.504061
1600813093.034256,2614,1557.504061
1600813093.034256,2614,1557.503271
1600813093.034259,2615,1557.504061
1600813093.034259,2615,1557.504852
1600813093.034259,2615,1557.504061
1600813093.034259,2615,1557.504061
1600813093.034259,2615,1557.504061
1600813093.034259,2615,1557.504852
1600813093.034259,2615,1557.504061
1600813093.034259,2615,1557.504061
1600813093.034259,2615,1557.504061
1600813093.034259,2615,1557.504061
1600813093.034259,2615,1557.504061
1600813093.035551,2616,1557.504061
1600813093.035551,2616,1557.504061
1600813093.035551,2616,1557.504061
1600813093.035551,2616,1557.504061
1600813093.035551,2616,1557.504061
1600813093.035551,2616,1557.504061
1600813093.035551,2616,1557.504061
1600813093.035551,2616,1557.504061
1600813093.035551,2616,1557.504852
1600813093.035551,2616,1557.504061
1600813093.035551,2616,1557.504852
1600813093.035556,2617,1557.504061
1600813093.035556,2617,1557.504852
1600813093.035556,2617,1557.503271
1600813093.035556,2617,1557.504852
1600813093.035556,2617,1557.504061
1600813093.035556,2617,1557.504061
1600813093.035556,2617,1557.504852
1600813093.035556,2617,1557.503271
1600813093.035556,2617,1557.504061
1600813093.035556,2617,1557.504852
1600813093.035556,2617,1557.504061
1600813093.035559,2618,1557.504061
1600813093.035559,2618,1557.504061
1600813093.035559,2618,1557.504852
1600813093.035559,2618,1557.504852
1600813093.035559,2618,1557.504061
1600813093.035559,2618,1557.504852
1600813093.035559,2618,1557.504061
1600813093.035559,2618,1557.504061
1600813093.035559,2618,1557.503271
1600813093.035559,2618,1557.504061
1600813093.035559,2618,1557.504061
1600813093.036865,2619,1557.504061
1600813093.036865,2619,1557.504061
1600813093.036865,2619,1557.504852
1600813093.036865,2619,1557.504061
1600813093.036865,2619,1557.504061
1600813093.036865,2619,1557.504061
1600813093.036865,2619,1557.504852
1600813093.036865,2619,1557.504061
1600813093.036865,2619,1557.504061
1600813093.036865,2619,1557.504852
1600813093.036865,2619,1557.504061
1600813093.036871,2620,1557.503271
1600813093.036871,2620,1557.504061
1600813093.036871,2620,1557.504061
1600813093.036871,2620,1557.504061
1600813093.036871,2620,1557.504061
1600813093.036871,2620,1557.504061
1600813093.036871,2620,1557.503271
1600813093.036871,2620,1557.504061
