Time,T2
1600276963.083548,1540.425923
1600276963.083553,1540.425150
1600276963.083553,1540.427468
1600276963.083553,1540.422831
1600276963.083553,1540.425150
1600276963.083553,1540.427468
1600276963.083553,1540.422058
1600276963.083553,1540.424377
1600276963.083553,1540.424377
1600276963.083553,1540.426695
1600276963.083553,1540.424377
1600276963.083553,1540.424377
1600276963.083555,1540.425150
1600276963.083555,1540.422831
1600276963.083555,1540.424377
1600276963.083555,1540.423604
1600276963.083555,1540.424377
1600276963.083555,1540.426695
1600276963.083555,1540.425150
1600276963.083555,1540.424377
1600276963.083555,1540.424377
1600276963.083555,1540.425923
1600276963.083555,1540.425150
1600276963.084853,1540.422831
1600276963.084853,1540.425923
1600276963.084853,1540.426695
1600276963.084853,1540.426695
1600276963.084853,1540.424377
1600276963.084853,1540.425150
1600276963.084853,1540.425150
1600276963.084853,1540.425150
1600276963.084853,1540.425923
1600276963.084853,1540.423604
1600276963.084853,1540.424377
1600276963.084857,1540.424377
1600276963.084857,1540.422831
1600276963.084857,1540.425150
1600276963.084857,1540.425923
1600276963.084857,1540.424377
1600276963.084857,1540.423604
1600276963.084857,1540.423604
1600276963.084857,1540.423604
1600276963.084857,1540.425150
1600276963.084857,1540.422058
1600276963.084857,1540.425150
1600276963.084860,1540.423604
1600276963.084860,1540.423604
1600276963.084860,1540.424377
1600276963.084860,1540.425150
1600276963.084860,1540.424377
1600276963.084860,1540.424377
1600276963.084860,1540.424377
1600276963.084860,1540.425923
1600276963.084860,1540.423604
1600276963.084860,1540.426695
1600276963.084860,1540.425150
1600276963.086164,1540.425150
1600276963.086164,1540.423604
1600276963.086164,1540.425150
1600276963.086164,1540.422058
1600276963.086164,1540.424377
1600276963.086164,1540.424377
1600276963.086164,1540.424377
1600276963.086164,1540.423604
1600276963.086164,1540.424377
1600276963.086164,1540.423604
1600276963.086164,1540.425923
1600276963.086169,1540.422831
1600276963.086169,1540.425150
1600276963.086169,1540.425150
1600276963.086169,1540.425150
1600276963.086169,1540.422831
1600276963.086169,1540.424377
1600276963.086169,1540.423604
1600276963.086169,1540.425923
1600276963.086169,1540.423604
1600276963.086169,1540.422058
1600276963.086169,1540.423604
1600276963.086171,1540.423604
1600276963.086171,1540.425923
1600276963.086171,1540.427468
1600276963.086171,1540.423604
1600276963.086171,1540.424377
1600276963.086171,1540.425150
1600276963.086171,1540.425150
1600276963.086171,1540.424377
1600276963.086171,1540.425923
1600276963.086171,1540.425923
1600276963.086171,1540.424377
1600276963.087471,1540.425150
1600276963.087471,1540.424377
1600276963.087471,1540.426695
1600276963.087471,1540.424377
1600276963.087471,1540.424377
1600276963.087471,1540.424377
1600276963.087471,1540.424377
1600276963.087471,1540.425150
1600276963.087471,1540.422831
1600276963.087471,1540.424377
1600276963.087471,1540.425923
1600276963.087598,1540.425150
1600276963.087598,1540.422831
1600276963.087598,1540.425923
1600276963.087598,1540.425150
1600276963.087598,1540.425923
1600276963.087598,1540.426695
1600276963.087598,1540.423604
1600276963.087598,1540.423604
1600276963.087598,1540.423604
1600276963.087598,1540.424377
1600276963.087598,1540.424377
1600276963.087656,1540.424377
1600276963.087656,1540.423604
1600276963.087656,1540.425150
1600276963.087656,1540.422058
1600276963.087656,1540.425923
1600276963.087656,1540.424377
1600276963.087656,1540.423604
1600276963.087656,1540.424377
1600276963.087656,1540.425150
1600276963.087656,1540.424377
1600276963.087656,1540.425150
1600276963.088844,1540.423604
1600276963.088844,1540.425150
1600276963.088844,1540.423604
1600276963.088844,1540.425150
1600276963.088844,1540.425150
1600276963.088844,1540.422831
1600276963.088844,1540.423604
1600276963.088844,1540.425923
1600276963.088844,1540.425923
1600276963.088844,1540.425150
1600276963.088844,1540.422831
1600276963.088905,1540.425150
1600276963.088905,1540.424377
1600276963.088905,1540.425150
1600276963.088905,1540.425150
1600276963.088905,1540.423604
1600276963.088905,1540.425150
1600276963.088905,1540.425150
1600276963.088905,1540.422831
1600276963.088905,1540.425150
1600276963.088905,1540.424377
1600276963.088905,1540.425150
1600276963.088972,1540.426695
1600276963.088972,1540.425923
1600276963.088972,1540.425150
1600276963.088972,1540.423604
1600276963.088972,1540.425150
1600276963.088972,1540.425923
1600276963.088972,1540.425150
1600276963.088972,1540.425150
